TOT_POP,ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number
28281,5,6946,39,161,48.7,10569,38.0,8242,8.6,9.8,2129,12.6,2728,3.2,690
7020,0,2036,19,177,49.7,2692,36.8,1994,9.0,8.5,461,12.4,669,3.4,186
83442,12,19667,1,43,48.6,31416,33.4,21605,9.2,10.8,7008,13.7,8840,3.4,2195
648360,379,120771,40,143,43.8,212372,31.9,154497,7.5,7.4,35931,12.0,57985,3.0,14701
2667,0,666,20,129,50.2,1015,39.5,798,8.6,8.4,171,13.7,277,3.5,71
82299,10,22345,48,213,54.5,35206,38.0,24538,10.2,10.4,6692,15.1,9719,3.9,2494
142067,16,38502,42,107,47.3,53994,35.6,40606,8.4,9.2,10466,12.4,14113,3.3,3775
5505,0,1761,46,37,46.6,1989,36.0,1535,10.4,8.1,344,13.2,563,3.9,167
4434,0,1721,36,41,45.9,1772,32.2,1243,10.2,11.8,457,14.4,556,4.0,155
24133,0,6402,18,181,48.8,9016,35.9,6636,8.5,10.3,1896,13.7,2528,3.2,600
178550,29,36849,10,1,50.1,69049,40.4,55649,7.4,8.5,11669,14.0,19351,3.3,4579
26575,0,4530,51,99,40.7,8114,31.5,6286,5.9,6.3,1256,10.0,1986,2.6,521
76482,25,19563,47,1,46.2,27933,34.7,20960,9.2,10.7,6489,13.7,8271,3.4,2078
68192,7,16363,26,155,48.2,25894,37.6,20217,8.2,9.4,5037,11.0,5936,3.1,1682
14422,0,2846,48,313,47.7,5423,36.0,4093,7.7,7.9,894,12.5,1420,3.2,360
51653,0,13966,26,27,44.1,18101,33.6,13778,8.9,10.1,4131,12.2,5021,3.4,1382
27436,0,6289,22,31,51.8,10804,39.8,8304,9.7,11.1,2324,16.4,3412,4.0,844
21709,6,4406,40,9,48.4,7932,37.7,6180,8.0,8.5,1398,11.9,1954,3.0,499
1614714,216,319971,25,17,29.2,378087,21.0,272135,5.1,4.8,62364,7.5,97570,2.4,30890
26035,6,6327,13,257,46.5,9425,32.7,6621,8.5,9.9,1996,13.3,2697,3.5,700
2742,0,347,46,137,54.7,1077,45.8,901,10.6,10.5,207,18.3,359,4.5,89
194160,61,34483,13,215,47.6,69475,37.4,54622,6.9,7.6,11067,14.3,20949,3.4,4922
8013,8,2300,51,620,51.6,3159,39.9,2440,9.1,9.7,594,17.0,1038,4.3,262
42929,5,9608,19,139,47.1,15180,38.7,12476,7.0,6.8,2201,10.5,3391,2.9,949
96174,10,18399,1,83,49.1,36584,33.4,24876,7.8,8.9,6606,13.1,9737,3.1,2298
18328,5,3890,5,43,47.0,6769,32.3,4648,8.9,9.3,1331,13.9,2005,3.5,508
8680,3,2324,30,21,45.4,3086,37.1,2521,7.2,6.7,456,9.8,667,3.0,201
2533,0,725,20,179,48.3,915,37.9,719,9.0,8.5,162,13.0,246,3.5,66
3861,0,1252,16,61,49.7,1484,33.9,1013,10.8,10.0,297,14.9,446,4.2,126
49038,8,9596,47,3,50.1,18324,37.3,13645,8.6,10.8,3966,13.6,4957,3.3,1213
810,0,230,31,103,45.1,294,32.0,209,9.9,8.3,54,12.7,83,3.8,25
52005,15,13212,37,65,55.8,22464,40.1,16158,10.3,11.2,4499,19.0,7676,4.6,1866
193048,30,28594,18,157,34.3,52468,28.2,43164,5.4,6.9,10628,9.5,14474,2.4,3676
7060,0,1645,16,29,40.6,2048,31.1,1567,7.2,7.0,354,10.8,547,3.0,152
218022,51,53519,1,3,40.2,68790,29.7,50761,7.8,8.6,14692,12.0,20520,3.2,5479
13006,0,2764,49,27,47.7,4294,36.5,3288,7.5,6.6,592,11.2,1013,3.2,290
16106,0,3627,21,103,55.2,6786,41.0,5044,10.2,12.8,1580,15.2,1875,3.5,434
1050114,538,159840,13,121,33.1,271695,26.5,217487,5.1,5.3,43493,10.1,83072,2.7,22450
143477,58,35994,17,161,48.5,54115,34.6,38584,7.9,8.5,9523,11.6,12988,3.3,3661
2232,0,851,38,39,47.2,839,34.9,621,9.9,7.9,140,12.9,229,3.7,66
75457,12,19681,51,15,43.8,26765,33.3,20345,8.2,8.6,5261,11.9,7284,3.2,1936
8981,4,2584,19,73,51.9,3581,38.3,2644,8.4,7.7,533,11.4,787,3.3,227
54033,34,6611,51,660,40.0,17931,30.5,13680,5.2,6.2,2787,8.5,3831,2.4,1079
13345,0,3148,21,175,54.4,5930,38.2,4166,11.5,14.8,1612,16.3,1777,3.9,423
15765,0,3784,17,101,50.0,6406,37.1,4756,7.9,9.5,1213,11.5,1474,3.2,413
18339,0,2037,51,750,37.2,5980,29.9,4800,5.2,6.5,1044,7.8,1260,2.3,374
22824,0,7519,48,19,49.2,9348,34.4,6540,10.0,9.1,1738,15.0,2853,3.8,720
26804,10,9675,48,171,48.0,10293,33.9,7273,10.1,8.6,1835,14.0,3012,3.8,817
20764,0,5031,18,75,49.1,7587,37.4,5782,9.1,11.9,1833,14.3,2209,3.5,539
2430,0,724,30,51,41.2,788,31.7,607,9.0,9.0,173,11.8,227,3.6,69
21068,0,5261,13,199,53.0,8793,39.2,6499,9.7,11.2,1856,17.5,2902,4.2,703
651215,127,111767,8,5,31.8,158097,23.5,116987,4.7,4.8,24067,7.9,39382,2.5,12223
564751,100,123831,42,45,37.3,164214,28.9,127404,6.2,6.4,28095,10.6,46559,2.8,12494
146917,38,23773,18,105,33.9,42062,27.1,33591,5.8,7.1,8780,9.2,11462,2.5,3070
17307,0,1822,51,685,39.1,5230,31.7,4244,5.0,5.4,721,10.5,1405,2.5,329
38701,0,10199,17,55,52.6,15821,37.9,11404,9.3,10.8,3261,13.0,3921,3.6,1097
19386,6,4730,28,25,57.4,8621,45.4,6816,9.4,10.1,1524,17.9,2681,4.2,630
61197,0,15438,36,115,47.3,23523,34.5,17158,8.2,10.0,4998,12.1,6012,3.2,1607
91243,50,18997,13,95,51.8,36296,40.4,28288,8.0,9.3,6509,17.0,11889,4.1,2866
55207,9,13111,39,147,50.6,21826,38.8,16725,8.4,9.7,4194,13.2,5699,3.2,1374
73703,8,8478,20,161,33.4,20531,27.9,17137,4.3,4.9,3007,7.1,4353,2.0,1245
20192,2,4470,22,83,55.2,8549,40.9,6334,10.2,12.1,1867,16.7,2592,4.2,648
44727,4,13317,16,17,38.7,13896,29.9,10738,9.0,8.5,3070,12.8,4613,3.6,1297
16006,2,5273,41,1,46.2,5948,31.9,4106,9.9,9.9,1274,13.5,1739,3.8,489
13824,0,3371,1,41,52.7,5616,36.6,3903,9.8,11.1,1184,16.4,1745,3.9,411
23081,6,4298,56,39,24.3,4576,19.4,3655,5.2,4.9,928,7.2,1360,2.4,447
42639,14,10394,29,23,51.6,16843,37.5,12235,9.8,11.9,3889,14.1,4601,3.7,1216
284010,46,70097,6,79,37.6,87874,27.1,63417,6.3,6.3,14700,9.6,22537,3.0,6945
35564,9,9309,28,95,54.3,14951,39.8,10949,9.3,10.2,2803,15.9,4371,3.8,1037
61497,0,7447,13,179,46.7,20685,37.1,16418,5.5,6.6,2935,12.0,5308,2.8,1260
566719,90,81426,48,491,38.0,160153,30.6,128962,5.4,5.0,21123,9.6,40266,2.4,10121
865939,271,119536,48,215,54.8,319830,44.2,258117,7.9,6.8,39531,17.2,100541,4.0,23101
6040,0,1621,19,143,47.9,2201,37.8,1738,8.6,7.9,366,11.9,547,3.4,156
65507,6,18441,53,45,46.3,24452,35.1,18525,8.9,8.5,4479,12.8,6737,3.6,1910
156225,6,29234,18,81,43.7,51408,33.5,39367,6.2,7.9,9235,10.5,12335,2.6,3087
13706,0,3522,13,93,53.8,6111,42.2,4790,9.8,10.9,1237,18.6,2114,4.3,490
24965,0,8437,5,23,49.7,10058,31.9,6453,11.4,11.4,2302,14.6,2946,3.9,790
16927,0,4098,18,121,49.5,6569,39.2,5206,8.9,11.2,1493,13.8,1829,3.4,449
39507,6,9982,37,145,50.3,15729,37.3,11655,9.1,9.9,3085,14.9,4667,3.8,1185
14306,0,3706,40,35,52.9,5904,38.8,4327,11.0,11.5,1284,15.7,1753,4.0,449
24265,0,5106,47,111,52.1,9528,36.8,6726,9.6,12.5,2284,14.1,2570,3.4,630
8632,0,2226,54,15,61.4,4126,42.9,2884,13.1,16.8,1128,17.8,1198,4.1,279
43144,0,11885,33,19,39.8,13923,29.5,10316,7.7,9.3,3252,11.5,4012,3.1,1095
70942,12,15091,55,97,37.9,21701,32.2,18443,6.2,5.9,3397,8.6,4938,2.7,1541
367990,66,57062,12,97,47.3,131691,35.3,98189,7.0,7.3,20420,13.6,37851,3.3,9096
5575,0,1155,32,15,44.5,1823,32.1,1314,8.1,9.1,374,11.9,486,3.2,133
9475,0,2291,32,33,51.4,3901,34.3,2604,8.3,8.8,671,11.7,889,3.2,242
132064,24,25521,48,485,49.0,50159,35.8,36659,8.0,7.6,7802,13.2,13538,3.1,3133
15888,0,4012,21,45,55.8,6826,38.3,4689,12.5,15.8,1935,17.4,2127,4.2,517
35634,0,9471,23,23,38.9,11222,27.2,7838,7.7,7.8,2246,10.2,2945,3.0,875
13295,0,3779,51,113,49.5,5246,34.7,3674,9.4,9.9,1047,13.8,1465,3.7,391
60833,42,16679,42,15,45.9,21796,36.4,17279,8.8,9.4,4466,12.4,5907,3.4,1613
24415,4,6359,54,97,51.9,10065,35.1,6808,11.1,13.7,2656,15.2,2950,3.6,704
10456,0,3112,48,77,48.7,4071,34.6,2892,9.5,9.2,771,13.5,1125,3.5,294
6907,0,2052,17,169,49.3,2789,35.7,2018,9.2,10.1,569,12.7,719,3.6,201
18807,0,4912,17,33,45.7,6884,33.9,5107,7.8,9.0,1351,10.9,1647,3.2,475
28971,4,6289,45,53,51.6,11915,40.3,9302,9.0,9.8,2271,17.2,3975,4.1,944
6628,0,1683,29,75,47.6,2376,33.5,1671,9.3,10.4,521,12.7,634,3.5,173
86983,0,16810,29,43,44.7,29034,33.2,21579,7.0,8.4,5437,10.4,6766,2.8,1828
31749,0,12153,29,209,48.3,12808,33.6,8918,11.2,12.1,3209,15.0,3987,4.1,1081
40003,8,8490,51,187,43.8,13654,32.4,10110,7.4,8.3,2580,10.9,3396,2.9,911
4074,0,1155,30,71,43.4,1347,33.4,1037,9.5,8.9,276,12.8,398,3.8,118
20269,6,4558,49,7,44.3,6661,35.1,5280,7.0,6.8,1016,11.9,1783,3.2,483
1770,0,546,31,57,49.2,705,37.3,534,9.8,9.4,134,13.1,187,3.9,56
50972,8,9077,17,63,41.5,15786,33.0,12563,6.1,7.1,2689,9.2,3508,2.6,989
558067,80,106249,34,39,36.1,154212,27.9,119285,6.1,5.9,25297,11.6,49477,3.0,12751
6054,0,1673,48,411,51.7,2501,37.9,1833,10.5,10.0,485,15.1,732,4.0,192
40408,9,10185,16,69,44.9,14293,33.6,10698,7.8,7.6,2419,11.8,3764,3.3,1036
42542,9,9293,29,159,47.0,15060,35.7,11451,8.5,9.9,3191,12.3,3932,3.3,1054
543557,64,122633,42,71,41.8,173833,32.0,132989,7.3,7.7,32022,11.1,46175,3.0,12530
11512,0,3044,5,41,58.5,5012,43.2,3699,11.6,12.3,1056,19.3,1656,4.7,403
289195,78,56014,13,51,39.1,89155,32.0,72933,6.4,7.0,15929,12.6,28675,3.1,7079
48021,4,12609,8,43,42.7,17140,30.9,12416,7.9,8.0,3216,10.7,4305,3.4,1366
21924,0,4637,27,105,42.3,6738,34.0,5413,7.7,6.6,1054,12.0,1910,3.3,522
70503,27,17039,12,23,49.6,27348,37.1,20476,9.2,11.0,6092,14.3,7873,3.6,1996
4029,0,1510,32,29,49.0,1735,31.7,1123,9.6,9.3,331,13.1,463,3.7,130
6050,0,1565,16,7,41.5,1840,31.8,1410,8.3,7.9,351,12.1,538,3.4,150
81069,0,16484,21,29,56.7,35881,41.5,26259,8.4,10.4,6572,12.8,8127,2.9,1850
11555,0,1708,49,23,39.9,3024,30.4,2305,5.8,5.9,449,9.3,701,2.6,199
2074,0,537,8,33,39.8,661,27.3,453,9.0,8.4,140,11.5,191,3.7,62
11881,0,4182,26,85,57.5,5728,39.3,3913,13.5,15.1,1504,17.8,1770,4.9,483
9855,0,2396,29,111,48.9,3756,36.5,2804,8.5,10.0,766,12.1,933,3.2,247
28248,0,4778,28,163,56.8,12530,44.7,9852,9.0,10.1,2228,16.7,3684,4.0,873
86184,18,25000,42,73,46.3,31969,34.4,23770,8.7,9.2,6375,12.4,8537,3.4,2375
8792,0,2046,28,157,61.2,4239,48.6,3366,11.2,12.5,863,20.8,1437,5.0,343
70963,6,19773,25,11,39.0,22840,29.2,17098,7.5,7.3,4292,10.0,5833,3.1,1811
3870,0,1148,38,81,45.7,1401,35.6,1092,8.0,6.8,208,11.1,341,3.0,92
19305,0,4704,22,37,50.5,7970,37.9,5979,9.2,10.6,1671,16.4,2580,3.8,606
1249,0,338,46,63,41.2,395,33.3,319,7.6,6.2,59,10.2,98,3.0,29
24578,0,5943,40,133,52.3,9672,38.5,7116,10.5,11.3,2082,15.3,2829,3.9,727
219564,50,60113,41,29,43.5,75893,31.7,55259,8.3,8.8,15322,12.2,21297,3.4,6003
24949,6,4799,40,65,47.5,8857,37.4,6971,8.0,8.2,1530,12.2,2279,3.2,593
507078,199,104370,34,7,39.2,153794,29.3,114852,6.6,6.7,26160,12.0,46978,3.0,11719
13844,0,3811,1,75,54.4,5923,36.3,3951,11.1,12.4,1345,16.8,1823,4.1,442
14436,0,3727,28,13,57.5,6361,38.1,4214,10.2,11.7,1294,16.7,1849,4.1,451
26139,4,6127,27,95,46.7,9276,31.5,6252,8.0,7.0,1387,11.4,2253,3.2,638
859064,81,106598,48,121,42.7,276089,34.7,224533,5.1,5.1,32932,9.0,58354,2.3,15030
114772,36,25540,18,35,45.1,42276,33.5,31389,7.6,9.6,9026,12.1,11383,3.1,2891
53285,4,13164,47,107,51.3,21555,35.2,14777,10.0,11.9,5010,15.1,6339,3.7,1536
33407,3,7804,19,125,42.5,10835,36.5,9313,7.0,6.5,1661,9.6,2445,2.8,725
10003,8,2863,19,137,47.0,3634,37.3,2883,9.1,8.8,681,12.5,963,3.6,277
11234,0,3162,28,65,58.5,5274,44.1,3977,11.0,11.9,1072,20.3,1832,4.8,435
17284,0,4255,48,395,49.6,6514,39.3,5162,8.9,8.7,1147,14.7,1929,3.7,480
3376,0,758,46,61,40.0,938,31.4,736,6.5,5.6,131,9.2,217,2.6,62
533670,142,102558,37,81,44.6,185177,35.7,148074,6.9,7.3,30097,12.4,51514,3.1,13050
57835,7,8714,39,159,44.5,19370,36.7,15973,6.1,7.2,3149,9.5,4132,2.4,1047
72480,6,11996,48,471,46.1,28400,36.6,22528,7.2,7.3,4493,12.3,7566,3.0,1859
22883,0,5551,29,177,49.8,8830,35.7,6333,8.3,10.1,1791,12.3,2184,3.2,563
20299,0,5131,13,321,46.1,7266,32.9,5185,9.1,10.6,1669,15.5,2438,3.9,608
8424,0,2273,46,125,43.8,2793,33.5,2134,8.0,6.2,398,10.7,680,3.2,202
32993,9,9368,17,11,47.4,12280,34.3,8889,8.4,9.0,2343,11.8,3067,3.3,868
96807,0,19219,6,101,40.9,29364,27.5,19731,7.0,7.2,5158,12.1,8696,3.3,2351
2151,0,645,2,105,46.9,823,33.8,593,9.7,9.5,167,14.8,260,3.9,69
28666,6,6536,39,47,55.6,12215,39.6,8701,9.0,11.1,2444,13.4,2949,3.3,731
325695,39,66379,36,87,37.0,86536,26.0,60836,6.9,7.0,16268,11.2,26300,3.0,7091
116321,48,17921,13,185,41.1,36330,32.2,28482,6.7,7.9,6984,13.0,11501,3.1,2785
10020,0,2385,8,125,35.9,2622,27.7,2025,7.4,7.3,532,9.9,725,3.3,239
135693,12,30378,55,131,37.7,39992,31.4,33275,6.3,5.8,6143,8.8,9375,2.7,2854
416075,54,94656,41,5,38.6,126175,27.2,88824,6.7,6.6,21452,9.6,31351,2.8,9027
1928,0,758,48,137,53.1,792,37.9,565,11.7,9.6,144,18.7,279,4.6,69
76456,0,17086,35,61,48.3,28249,35.9,21018,7.8,7.4,4305,14.2,8305,3.8,2207
4000,0,681,13,101,48.0,1409,36.2,1062,8.4,10.2,299,14.1,413,3.5,103
5393,0,1941,27,31,43.1,1956,34.1,1549,8.3,6.2,282,11.8,534,3.4,157
6411,0,1856,47,127,49.3,2564,35.4,1840,9.7,11.2,581,13.9,724,3.5,183
1986049,648,307269,48,29,47.1,696450,37.7,557349,6.6,5.7,84995,13.4,198276,3.1,45733
65456,22,16359,42,37,44.1,23755,34.4,18533,7.6,8.3,4448,11.2,6014,3.1,1649
57618,6,16027,23,17,43.4,20413,31.0,14568,9.3,10.0,4694,12.0,5619,3.5,1644
14307,0,3193,21,123,58.4,6495,43.4,4828,10.5,13.2,1470,15.1,1675,3.6,401
13125,0,3806,55,11,45.4,4719,36.8,3825,8.2,7.6,795,11.0,1148,3.3,340
39944,0,10695,54,99,61.5,19534,41.8,13278,12.0,15.0,4776,16.5,5246,3.9,1223
21737,0,5494,5,83,48.2,8209,33.1,5636,10.5,11.3,1929,14.1,2401,3.7,629
6336,0,1362,8,103,33.4,1612,23.8,1150,6.6,6.8,327,8.9,430,2.9,140
26575,10,5831,13,87,44.7,8970,32.1,6442,8.9,10.3,2063,16.2,3258,4.0,802
15041,5,4939,26,11,51.8,6370,37.0,4554,11.2,12.6,1547,14.4,1776,4.0,491
38798,16,10020,22,119,55.1,16536,41.2,12367,10.8,12.3,3678,17.6,5281,4.4,1324
13565,0,3948,17,125,48.6,5225,34.2,3675,9.3,10.5,1126,12.6,1352,3.6,384
15479,6,4085,18,165,46.5,5622,34.8,4211,8.7,10.8,1311,13.5,1629,3.3,402
763,0,232,38,87,44.4,270,34.1,207,8.6,7.1,43,11.4,69,3.2,20
35680,22,7974,13,299,49.3,13358,36.8,9979,8.9,10.4,2831,15.4,4177,3.8,1040
618,0,172,31,115,47.5,238,36.2,181,8.8,8.0,40,12.7,64,3.5,18
207269,57,41694,12,91,40.5,65265,29.0,46744,7.0,8.0,12866,10.8,17368,2.9,4650
23884,0,9877,26,143,57.9,11785,41.2,8392,12.8,13.2,2683,15.8,3216,4.4,901
224347,67,44346,29,99,46.7,80437,32.5,56026,7.1,8.7,15022,10.6,18248,2.8,4742
21199,0,4777,19,19,46.3,7260,37.4,5860,7.3,6.9,1082,10.3,1616,2.9,454
39921,0,7520,13,213,44.6,13392,32.7,9820,8.5,10.7,3216,13.7,4103,3.4,1018
3828,0,1272,8,23,47.3,1467,30.4,944,11.6,9.4,293,18.4,571,5.3,165
54402,14,15381,51,191,49.4,21921,32.5,14411,9.3,9.9,4403,12.4,5498,3.5,1551
85063,16,22995,42,39,48.1,32443,36.6,24697,8.5,9.3,6289,12.5,8403,3.3,2252
222631,42,29297,48,209,39.1,67042,32.5,55721,5.5,5.4,9209,9.4,16168,2.5,4227
4514,0,1341,32,21,55.0,1994,37.1,1345,11.2,11.9,432,16.1,583,4.4,159
163694,9,27355,48,187,46.1,56504,36.2,44409,6.5,6.1,7520,11.9,14653,2.9,3503
8315,0,2541,13,253,53.4,3520,38.2,2516,10.3,11.2,741,17.1,1128,4.3,285
14288,0,4326,12,65,49.1,5820,37.0,4387,10.0,10.9,1297,15.9,1880,4.0,478
15596,0,4021,17,23,48.1,5795,32.8,3954,8.3,9.5,1149,11.6,1394,3.3,396
4506,0,1391,35,33,50.9,1882,34.6,1280,10.8,8.0,294,19.9,735,5.1,190
32955,0,7478,13,187,41.2,11176,30.0,8147,7.7,8.9,2404,11.4,3095,3.1,838
3424,0,1075,30,91,40.5,1103,31.9,870,8.2,7.2,197,11.0,299,3.3,90
628195,90,151809,42,17,39.3,196424,29.8,148994,6.3,6.4,31984,10.7,53389,2.7,13632
10262,0,2784,22,91,54.8,4436,41.0,3321,10.3,11.8,955,17.9,1452,4.4,360
27271,0,7131,37,123,50.9,10829,37.1,7889,10.0,10.7,2277,15.6,3325,4.0,842
2806,0,867,31,87,49.6,1075,39.5,856,9.3,8.7,188,13.1,285,3.7,80
259666,66,72684,6,41,29.6,61566,21.4,44457,6.1,5.4,11266,9.2,19071,2.9,6111
5190,0,1703,31,161,46.0,1861,35.2,1422,9.8,9.1,368,13.8,560,3.9,160
7885,0,2206,56,43,37.5,2285,28.4,1730,8.2,8.3,506,11.3,686,3.4,207
8810,0,2327,27,29,47.3,3136,33.9,2246,9.1,8.0,532,12.8,849,3.7,244
64689,24,13924,35,5,47.6,22691,34.0,16199,8.0,7.7,3674,13.3,6343,3.7,1758
105424,38,41387,12,55,50.8,44391,30.1,26324,13.6,13.3,11603,17.3,15100,4.9,4277
18529,0,3934,21,213,51.8,7285,40.0,5625,9.1,11.1,1568,13.7,1926,3.2,455
55852,18,14724,29,213,48.2,21228,34.0,14987,9.4,10.6,4663,13.4,5889,3.5,1552
11983,0,2252,48,507,56.7,4807,45.4,3849,9.9,8.1,685,20.4,1732,4.7,400
43497,0,11604,51,171,45.5,15597,33.2,11380,8.7,9.2,3165,12.3,4233,3.4,1152
17622,0,3568,28,51,59.7,7855,48.9,6433,10.7,12.4,1633,21.9,2882,5.2,688
38779,7,9831,42,31,43.8,13826,33.3,10505,8.0,8.8,2777,11.4,3593,3.2,995
124714,12,30279,34,19,34.6,34804,28.4,28575,6.2,5.8,5827,9.1,9137,2.6,2641
3533,0,1110,31,181,46.6,1286,38.3,1056,8.5,7.9,218,11.6,320,3.4,94
52592,0,11992,48,73,52.1,20430,38.2,14983,9.4,9.5,3743,14.9,5847,3.8,1477
720,0,195,31,171,46.4,254,36.0,197,8.5,7.8,43,11.9,65,3.4,19
277,0,32,48,269,45.1,93,33.0,68,8.3,8.0,16,12.0,25,3.2,7
106408,21,18389,13,15,43.2,34873,31.2,25187,7.4,8.9,7158,11.9,9608,3.1,2495
143351,12,32782,37,151,46.2,51363,34.2,37992,9.1,10.0,11162,13.3,14759,3.5,3861
14309,0,1355,46,102,54.2,4867,41.0,3684,10.9,11.5,1034,17.9,1607,4.8,434
11950,0,3564,20,115,47.3,4457,37.4,3522,8.5,8.2,773,12.5,1178,3.3,312
11879,0,2692,13,149,47.8,4390,33.1,3040,8.7,10.5,961,13.8,1267,3.5,319
28592,8,6636,29,127,44.3,9727,35.0,7680,8.6,9.9,2168,12.1,2647,3.3,717
3468,0,601,46,7,50.7,1164,38.3,878,10.2,9.5,217,15.2,348,4.2,96
3370,0,1085,48,81,49.7,1324,34.8,926,10.8,9.8,262,15.2,404,4.0,107
54764,0,7093,37,93,45.5,18118,36.6,14577,6.7,7.7,3077,13.0,5197,3.2,1269
484411,188,104898,18,89,50.5,187428,40.9,151828,7.7,9.4,34844,14.7,54466,3.4,12591
11948,0,3394,16,21,40.7,3743,31.2,2866,8.9,8.6,791,13.0,1197,3.6,327
19660,0,5519,19,65,45.6,7099,36.7,5713,8.4,7.8,1208,11.6,1806,3.3,513
3023,0,944,20,105,47.4,1111,37.2,872,8.9,8.6,200,13.0,304,3.5,82
8397,0,2576,48,83,51.7,3427,37.2,2467,11.2,10.6,701,16.0,1059,4.1,275
38754,0,9346,39,21,49.1,14809,37.4,11285,8.5,9.9,2977,12.5,3764,3.1,939
20027,2,6312,8,15,35.9,6107,23.6,4016,7.5,7.0,1185,9.7,1654,3.3,554
62607,19,15640,34,33,46.1,22681,31.0,15261,8.0,8.4,4125,12.7,6244,3.3,1609
27689,0,7702,55,69,48.2,10919,40.7,9215,8.0,7.5,1708,10.7,2419,3.2,735
39764,4,10800,41,7,41.8,13448,32.1,10327,8.3,8.5,2741,11.9,3814,3.3,1068
5506,0,1672,20,77,47.5,1962,38.0,1571,9.2,9.3,384,13.5,559,3.6,148
88571,21,18624,29,21,49.1,33720,34.2,23474,7.8,9.3,6356,12.4,8492,3.1,2101
9914,0,2793,29,79,47.4,3571,33.1,2495,9.2,10.3,778,12.5,942,3.5,261
344147,100,90290,45,51,46.1,130225,34.6,97721,8.8,9.3,26384,14.4,40680,3.5,9982
49437,8,8363,35,9,46.1,16791,33.3,12136,6.6,6.6,2423,11.4,4143,3.1,1131
47196,17,8335,22,61,42.4,15998,32.8,12380,6.9,7.9,2968,11.9,4499,3.1,1182
8191,0,1475,8,113,30.0,2024,22.8,1540,5.1,4.8,327,7.2,488,2.4,163
5039,0,1792,31,169,43.7,1697,35.3,1370,8.4,7.7,299,11.4,443,3.4,131
28523,0,6402,18,137,45.9,9991,33.9,7379,8.0,10.0,2175,12.5,2716,3.1,670
20383,0,5256,55,61,44.0,7033,35.8,5727,7.5,7.1,1130,10.1,1612,3.1,490
22736,7,5422,18,47,47.2,8255,33.9,5934,8.3,10.2,1783,12.7,2224,3.1,547
1388,0,324,48,173,47.9,491,36.9,378,8.2,7.8,80,13.0,134,3.3,34
621354,152,142622,34,25,36.9,180828,29.6,144931,6.3,6.0,29527,9.9,48296,2.7,13401
6955,0,2245,54,93,55.0,3233,37.0,2175,11.5,13.5,794,16.0,938,3.7,218
45591,12,10871,21,101,54.5,19101,40.6,14219,9.8,12.0,4201,15.4,5394,3.5,1213
622213,122,59457,49,49,33.0,136659,28.0,116061,4.0,3.7,15286,6.6,27505,2.0,8431
883305,337,179193,6,75,23.9,182564,16.8,128455,4.6,3.8,28886,8.8,67258,2.3,17872
47536,7,12688,36,17,47.2,17783,37.2,14023,8.7,9.9,3737,12.7,4796,3.4,1291
68461,14,14853,28,67,53.6,27496,41.3,21181,9.0,9.8,5029,14.8,7585,3.6,1857
161503,10,26064,24,17,48.4,59415,41.6,51085,5.6,6.2,7638,12.6,15416,2.8,3444
21774,4,5365,21,167,52.4,8910,37.0,6285,9.9,12.1,2059,14.6,2482,3.5,588
41933,4,6731,49,43,25.4,8062,19.6,6209,4.6,4.2,1345,7.8,2481,2.3,739
67554,20,17201,54,33,52.6,27929,40.0,21248,9.8,11.8,6252,14.0,7458,3.3,1771
5080,0,1314,49,17,41.1,1601,30.0,1169,8.4,7.5,292,12.6,490,3.6,138
36973,0,9459,50,1,32.4,9952,25.1,7715,6.0,6.4,1955,8.7,2687,2.7,822
2585,0,1056,38,51,47.6,1000,31.1,654,11.1,9.1,190,13.9,292,4.1,85
57207,0,12351,48,199,45.8,19766,35.5,15319,8.1,8.5,3674,11.9,5123,3.1,1349
1825,0,600,31,49,48.8,697,36.6,523,8.9,8.4,120,12.4,177,3.5,50
110283,32,35360,41,19,49.4,43966,34.6,30776,9.8,10.5,9317,13.5,12015,3.8,3423
8276,0,2671,27,101,46.8,3024,37.8,2442,8.3,6.7,431,11.3,728,3.4,218
5478,0,1628,46,123,44.4,1872,32.7,1378,9.7,7.8,328,12.7,535,3.8,159
9338,0,2183,46,23,47.7,3128,35.8,2350,10.1,8.4,555,13.8,909,4.0,260
21531,0,4855,13,189,52.0,8384,39.0,6291,9.3,10.9,1751,17.0,2736,4.1,667
3653,0,948,48,275,47.1,1265,35.4,952,9.7,9.1,245,15.1,405,3.9,104
72133,9,18043,15,7,34.4,19376,22.7,12799,6.7,5.4,3056,11.0,6211,3.1,1775
160647,0,28002,45,35,44.0,53427,35.9,43594,6.2,6.7,8153,12.1,14723,2.9,3515
33443,24,6942,22,39,52.9,13265,39.0,9776,10.0,12.4,3111,16.0,3999,4.0,1013
1952,0,608,38,65,48.6,710,36.9,539,8.9,7.6,111,12.2,178,3.3,48
1818,0,577,20,83,46.6,655,35.8,503,8.7,8.0,112,12.8,180,3.4,48
165324,145,27635,20,209,51.0,60820,41.3,49260,7.3,7.9,9450,15.2,18099,3.4,4100
9063,1,1891,30,87,44.7,2879,32.2,2073,8.4,8.4,540,12.6,808,3.5,226
79344,14,16785,18,85,43.1,26074,33.7,20364,7.4,9.4,5674,11.9,7195,3.0,1793
